Make,Model,Year,Average_Price_LKR,Average_Mileage_km,Listings_Count,Predicted_Next_Week_LKR,Predicted_Next_Month_LKR
NISSAN,SERENA,1997,3265000,139611,5,2856993,2503654
NISSAN,SERENA,1998,3166667,164872,6,3406095,3406095
NISSAN,SERENA,1999,2490000,850000,1,1784359,1784359
NISSAN,SERENA,2004,3600000,185000,1,3483135,3483135
NISSAN,SERENA,2009,5937500,210000,2,5937340,5937340
NISSAN,SERENA,2018,16000000,37000,1,12664950,12664950
NISSAN,SK82,2007,6275000,175000,1,6842331,6842331
NISSAN,SUNNY,1975,715000,11111,1,965250,1421354
NISSAN,SUNNY,1976,1150000,123,1,1421354,1421354
NISSAN,SUNNY,1977,920714,26857,7,1129500,1421354
NISSAN,SUNNY,1978,920000,134500,2,1288000,1421354
NISSAN,SUNNY,1980,595000,102748,7,730333,1087091
NISSAN,SUNNY,1981,1095000,1234,1,1368750,1421354
NISSAN,SUNNY,1983,675000,52537,3,945000,1421354
NISSAN,SUNNY,1984,2811429,223000,7,7063000,9745651
NISSAN,SUNNY,1985,1025000,132884,3,1421354,1421354
NISSAN,SUNNY,1986,1439167,130023,6,1421354,1421354
NISSAN,SUNNY,1987,1243333,110637,3,1421354,1421354
NISSAN,SUNNY,1989,1275000,174129,2,1421354,1421354
NISSAN,SUNNY,1990,2067500,224100,2,1472300,1472300
NISSAN,SUNNY,1991,5773000,146421,5,5010000,2032302
NISSAN,SUNNY,1992,2159286,117402,7,1421354,1421354
NISSAN,SUNNY,1993,2300000,132000,1,1421354,1421354
NISSAN,SUNNY,1994,2420000,145422,5,1452620,1421354
NISSAN,SUNNY,1995,2438000,159300,5,1728241,1728241
NISSAN,SUNNY,1996,2963000,189722,5,3246829,3318251
NISSAN,SUNNY,1997,3166667,189855,9,2959396,2959396
NISSAN,SUNNY,1998,3010000,179250,4,2895698,2593393
NISSAN,SUNNY,1999,3810714,142950,7,3594920,3594920
NISSAN,SUNNY,2000,3960384,193193,13,3483135,3483135
NISSAN,SUNNY,2001,3727750,147171,8,3966667,4056701
NISSAN,SUNNY,2002,3633333,151153,9,4330429,4330429
NISSAN,SUNNY,2003,4490000,186235,10,3697963,3697963
NISSAN,SUNNY,2004,4439000,149800,5,4056701,4056701
NISSAN,SUNNY,2005,4575000,194050,1,4381484,4381484
NISSAN,SUNNY,2006,5100000,170000,1,4944995,4944995
NISSAN,SUNNY,2007,5061667,231667,3,4954111,4954111
NISSAN,SUNNY,2008,4925000,232000,2,5056139,5335723
NISSAN,SUNNY,2011,5947500,97558,2,5957535,5957535
NISSAN,SUNNY,2012,5350000,200000,1,5362907,5362907
NISSAN,SUPER,1996,2650000,125000,1,1781044,1781044
NISSAN,SUPER,1997,11900000,1,1,13656070,13656070
NISSAN,SUPER,1998,4325000,98000,1,4189366,4189366
NISSAN,SUPER,1999,3475000,230000,1,3680335,3680335
NISSAN,SUPER,2001,4300000,130000,1,4330494,4330494
NISSAN,SUPER,2003,2330000,190000,2,3262000,4409236
NISSAN,SUPER,2008,5700000,127320,1,5742651,5742651
NISSAN,SUPER,2011,5370000,158000,2,5820798,6034499
NISSAN,SYLPHY,2005,4350000,390000,1,4920941,4920941
NISSAN,SYLPHY,2007,6575000,175000,1,6931668,6931668
NISSAN,SYLPHY,2009,6137500,95068,2,6653886,6653886
NISSAN,SYLPHY,2013,9450000,100000,1,7981906,7981906
NISSAN,SYLPHY,2014,8931667,145667,3,8056443,8056443
NISSAN,TD,1991,7500000,300000,1,6089531,6089531
NISSAN,TD,1993,7500000,300000,1,6089531,6089531
NISSAN,TEANA,2004,5690000,161470,1,5871698,5871698
NISSAN,TEANA,2008,10500000,150000,1,8306007,8092904
NISSAN,TEANA,2009,11500000,198000,1,15024633,15024633
NISSAN,TEANA,2013,9800000,125000,1,8134135,8134135
NISSAN,TERRANO,2005,7950000,246000,1,8015606,8015606
NISSAN,TIIDA,2004,1890000,19,1,1996774,1996774
NISSAN,TIIDA,2005,5650000,129000,1,5706632,5706632
NISSAN,TIIDA,2007,5373448,191356,29,5514660,5717122
NISSAN,TIIDA,2008,5750000,185381,12,5514660,5717122
NISSAN,TIIDA,2009,5000000,187155,1,5403380,5601756
NISSAN,TIIDA,2010,6116667,176817,3,6847087,6847087
NISSAN,TIIDA,2011,5433333,151000,3,5601756,5601756
NISSAN,TIIDA,2012,675000,114000,1,945000,1538040
NISSAN,TIIDA,2013,8250000,113000,1,8002451,8002451
NISSAN,TRAD,1985,1550000,200000,1,1472300,1472300
NISSAN,TRAD,1986,1463125,130096,8,1421354,1421354
NISSAN,TRAD,1987,1736250,155163,12,1421354,1421354
NISSAN,TRAD,1988,1608750,141583,12,1421354,1421354
NISSAN,TRAD,1989,1908500,192718,10,1472300,1472300
NISSAN,TRAD,1990,1675000,75048,5,1421354,1421354
NISSAN,UG,1985,1750000,12345,1,1421354,1421354
NISSAN,URVAN,2016,15000000,237500,1,15352145,15352145
NISSAN,VANETTE,1982,1593333,258333,3,1571668,1571668
NISSAN,VANETTE,1983,1185000,169455,3,1517283,1517283
NISSAN,VANETTE,1984,1250000,111400,3,1531671,1531671
NISSAN,VANETTE,1985,1441667,282115,3,1590841,1590841
NISSAN,VANETTE,1986,1750000,105000,2,1531671,1531671
NISSAN,VANETTE,1987,2387857,87029,7,1531671,1531671
NISSAN,VANETTE,1988,2598571,219678,7,1571668,1571668
NISSAN,VANETTE,1989,2043750,165954,8,1517283,1517283
NISSAN,VANETTE,1990,2499412,157329,17,2110792,2110792
NISSAN,VANETTE,1991,2808462,158842,13,1615000,1517283
NISSAN,VANETTE,1992,3054643,175317,14,1785000,1571668
NISSAN,VANETTE,1993,2913571,128022,14,1580000,1517283
NISSAN,VANETTE,1994,3005385,141181,13,1550660,1517283
NISSAN,VANETTE,1995,3231250,118269,8,3033333,3419635
NISSAN,VANETTE,1996,3883636,194799,11,3077656,3077656
NISSAN,VANETTE,1997,3874000,147691,10,4448412,4448412
NISSAN,VANETTE,1998,4606667,211650,6,5082899,5082899
NISSAN,VANETTE,1999,4986176,183167,17,4688639,4448412
NISSAN,VANETTE,2000,5615000,205519,10,5692846,5901850
NISSAN,VANETTE,2001,5148750,144966,8,5516117,5516117
NISSAN,VANETTE,2002,5581786,171135,14,5507123,5507123
NISSAN,VANETTE,2003,5362857,281429,7,5901850,5901850
NISSAN,VANETTE,2004,5106250,186000,4,3972489,3972489
NISSAN,VANETTE,2005,5820833,203397,6,6595583,6595583
NISSAN,VANETTE,2006,6781250,163133,16,7709099,7709099
NISSAN,VANETTE,2007,6434130,172001,23,6265800,6265800
NISSAN,VANETTE,2008,6896429,124443,7,6743825,6743825
NISSAN,VANETTE,2010,6200000,174,1,6165790,6165790
NISSAN,VANETTE,2011,7183333,186500,6,6460372,6460372
NISSAN,VANETTE,2012,6711667,123058,3,6297723,6297723
NISSAN,VANETTE,2014,6500000,267000,1,6728525,6728525
NISSAN,VANETTE,2015,9750000,75050,2,7698766,7580032
NISSAN,VB11,1984,825000,200000,1,1155000,1421354
NISSAN,VFY11,2002,3500000,280000,1,3720319,3720319
NISSAN,VOXY,2024,23800000,3500,1,20230000,16288241
NISSAN,VRE24,1994,6350000,200000,1,5458873,5458873
NISSAN,VRG,1970,2300000,3000,1,1955000,1574074
NISSAN,VRG,1981,1650000,150000,1,1421354,1421354
NISSAN,VRG,1985,9350000,708,3,7947500,5082790
NISSAN,VY11,2004,3500000,135000,1,3698706,3698706
NISSAN,WAGON R,1984,1035000,111,1,1293750,1421354
NISSAN,WAGON R,1987,1000000,100000,1,1400000,1421354
NISSAN,WFY11,2000,3300000,298,1,3870536,3870536
NISSAN,WFY11,2005,19950000,160000,1,15210110,15210110
NISSAN,WINGROAD,1985,650000,100000,1,910000,1481076
NISSAN,WINGROAD,1997,2710000,219789,5,1905865,1905865
NISSAN,WINGROAD,1998,2664000,115112,5,2544757,2544757
NISSAN,WINGROAD,1999,3086667,172378,9,1936473,1894793
NISSAN,WINGROAD,2000,3713333,198653,9,3949776,3949776
NISSAN,WINGROAD,2001,3974000,183200,5,4679840,4679840
NISSAN,WINGROAD,2002,3281429,127641,7,3621501,3621501
NISSAN,WINGROAD,2003,4650000,190000,3,4679840,4679840
NISSAN,WINGROAD,2004,4762500,195000,2,5138121,5138121
NISSAN,WINGROAD,2005,5800000,191000,1,5868105,5868105
NISSAN,WINGROAD,2006,5720000,127000,1,5519235,5519235
NISSAN,WINGROAD,2007,5081250,114938,4,5533467,5533467
NISSAN,WINGROAD,2008,5500000,90500,2,5533467,5533467
NISSAN,X-TRAIL,2000,5000000,180000,1,5441481,5641257
NISSAN,X-TRAIL,2001,5700000,190818,11,5757436,5757436
NISSAN,X-TRAIL,2002,5930000,212500,4,5811200,5811200
NISSAN,X-TRAIL,2003,6233333,214000,3,6908772,6908772
NISSAN,X-TRAIL,2004,5650000,213140,4,5811200,5811200
NISSAN,X-TRAIL,2005,5691667,189188,3,5811200,5811200
NISSAN,X-TRAIL,2006,6350000,183248,1,6908772,6908772
NISSAN,X-TRAIL,2007,8412500,144290,2,8018030,8018030
NISSAN,X-TRAIL,2008,6285000,180000,5,4014774,4014774
NISSAN,X-TRAIL,2010,9500000,180000,1,8092904,8092904
NISSAN,X-TRAIL,2011,7116667,201667,3,7677788,8134759
NISSAN,X-TRAIL,2012,10766667,147667,3,14792916,15024633
NISSAN,X-TRAIL,2013,10680000,146900,5,8134135,8134135
NISSAN,X-TRAIL,2014,11033333,128167,3,8261549,8134135
NISSAN,X-TRAIL,2015,10381132,134921,53,8134135,8134135
NISSAN,X-TRAIL,2016,10907759,121280,29,10670496,10670496
NISSAN,X-TRAIL,2017,13333333,99667,3,8306007,8134135
NISSAN,X-TRAIL,2018,10200000,129000,1,8134135,8134135
NISSAN,X-TRAIL,2024,26161667,9267,3,19621250,14095243
NISSAN,Y10,1996,2400000,225000,1,1738340,1738340
NISSAN,Y10,1997,1810000,65824,3,1712607,1712607
NISSAN,Y10,1999,2555000,206667,3,1784359,1784359
NISSAN,Y11,1999,2895000,250000,1,2544484,2544484
NISSAN,Y11,2000,3112500,191500,2,3410430,3410430
NISSAN,Y11,2001,3078333,192967,3,2961194,3026333
NISSAN,Y11,2005,4150000,200000,1,4173619,4173619
NISSAN,Y61,2000,14500000,300000,1,15352145,15352145
NWOW,GONOW,2007,1350000,140000,1,1886114,1886114
OPEL,ASTRA,1994,1037500,80617,2,1421354,1421354
OPEL,ASTRA,1995,800000,10000,1,1080000,1663415
OPEL,ASTRA,1996,1710000,245000,1,1738340,1738340
OPEL,ASTRA,2001,2600000,111111,1,1741169,1741169
OPEL,CORSA,1997,1400000,178000,1,1773993,1773993
OPEL,OPEL,1994,1650000,230000,1,1480903,1480903
OPEL,OPEL,1996,1300000,150000,1,1728241,1728241
OPEL,VECTRA,2001,2150000,25000,1,1741169,1741169
OPEL,WAGON R,1995,1320000,26000,1,1668438,1668438
OTHER,BAW,2025,4575000,1118,2,4780851,4780851
OTHER,CARGIVA,2019,1000000,7189,1,1350000,1810271
OTHER,E7,2025,4850000,558,1,5276382,5497965
OTHER,GRAND,2016,4700000,250000,2,5364723,5590015
OTHER,HAVAL,2025,12900000,6000,1,15025775,15025775
OTHER,KDH,2015,21000000,180000,1,15352145,15352145
OTHER,LENCAR,2023,265000,12037,2,357750,551006
OTHER,MEIYA,2008,4500000,61000,1,4805770,4805770
OTHER,SKODA,2012,12500000,46000,1,14991769,14991769
PERODUA,AMIZHR,2011,4490000,139000,1,4886231,4886231
PERODUA,AXIA,2015,5417059,112861,17,5551499,5784636
PERODUA,AXIA,2016,5599189,100285,37,5784636,5784636
PERODUA,AXIA,2017,5874688,94987,16,6636754,6636754
PERODUA,AXIA,2018,6100000,65000,1,6636754,6636754
PERODUA,AXIA,2019,6598333,55228,6,6877191,6877191
PERODUA,AXIA,2025,8150000,9285,2,7876298,7876298
PERODUA,AXIS,2016,6250000,120000,1,6636754,6636754
PERODUA,BEEZA,2018,7300000,97852,1,7448390,7448390
PERODUA,BEZZA,2017,6530000,128750,8,6636754,6636754
PERODUA,BEZZA,2018,6926500,88369,10,6927945,6927945
PERODUA,BEZZA,2019,7003000,92790,10,6877191,6877191
PERODUA,BEZZA,2020,7350000,47500,2,7348107,7348107
PERODUA,BEZZA,2025,3900000,6000,1,4131658,4131658
PERODUA,GLORY,2022,10200000,24000,1,7795657,7795657
PERODUA,KELISA,2003,3339000,107302,5,3570720,3570720
PERODUA,KELISA,2004,3189000,132192,5,3543551,3621501
PERODUA,KELISA,2005,3455625,146386,8,3782943,3782943
PERODUA,KELISA,2006,3368750,139250,4,3703980,3703980
PERODUA,KELISA,2007,3527222,150144,9,3867968,3867968
PERODUA,KELISA,2008,3650000,173325,2,3867968,3867968
PERODUA,KEMBARA,2000,3850000,192000,1,3972489,3972489
PERODUA,KENARI,2006,3171667,163333,3,3648676,3648676
PERODUA,KENARI,2007,3448000,91679,5,3712431,3712431
PERODUA,KENARI,2008,3379167,155487,6,3730683,3730683
PERODUA,VIVA,2008,3990000,142600,5,3949779,3949779
PERODUA,VIVA,2009,3960000,76119,3,3754105,3754105
PERODUA,VIVA,2010,4215370,113149,27,4815923,4815923
PERODUA,VIVA,2011,4367071,134197,99,4860895,4860895
PERODUA,VIVA,2012,4359054,136013,37,4654421,4654421
PERODUA,VIVA,2013,4509643,130069,14,4886231,4886231
PERODUA,VIVA,2014,4521667,101533,3,5364723,5590015
PEUGEOT,104,1978,300000,250000,1,420000,683573
PEUGEOT,203,1960,4000000,100000,1,3132508,3132508
PEUGEOT,206,2000,5295000,155718,3,3834498,3698706
PEUGEOT,206,2001,4600000,130370,3,6440000,7418168
PEUGEOT,206,2002,2725000,167500,2,2695590,2695590
PEUGEOT,206,2003,5308333,93745,3,3624544,3496186
PEUGEOT,206,2004,3100000,180000,1,3588275,3588275
PEUGEOT,206,2005,3100000,119500,2,3682461,3682461
PEUGEOT,207,2007,4500000,129000,1,4782355,4782355
PEUGEOT,208,2014,6250000,88000,1,6575352,6575352
PEUGEOT,3008,2011,8790000,219000,1,8269317,8269317
PEUGEOT,3008,2012,9500000,170000,1,8311446,8311446
PEUGEOT,3008,2016,12500000,122000,1,15352145,15352145
PEUGEOT,3008,2017,14500000,60000,1,15025775,15025775
PEUGEOT,3008,2018,15095385,72494,13,15352145,15352145
PEUGEOT,3008,2019,16436667,66927,15,15352145,15352145
PEUGEOT,3008,2020,16937500,79250,4,15352145,15352145
PEUGEOT,304,1973,800000,1200,1,1000000,1373264
PEUGEOT,305,1986,470000,200000,1,658000,1070932
PEUGEOT,305,1987,1050000,145000,1,1421354,1421354
PEUGEOT,305GL,1987,1107500,108000,2,1421354,1421354
PEUGEOT,306,2001,1950000,100000,1,1741169,1741169
PEUGEOT,306,2002,1000000,123,1,1250000,1716580
PEUGEOT,307,2001,3175000,175000,1,3642663,3642663
PEUGEOT,307,2003,3650000,175000,1,3720319,3720319
PEUGEOT,307,2004,3350000,125000,1,3698706,3698706
PEUGEOT,405,1992,1950000,393000,1,1480903,1480903
PEUGEOT,405,1993,1875000,247000,1,1480903,1480903
PEUGEOT,405,1994,1700000,235000,1,1480903,1480903
PEUGEOT,406,1996,975000,1234,1,1218750,1668438
PEUGEOT,406,1998,2350000,198000,1,1784359,1784359
PEUGEOT,406,1999,2791667,166667,3,1773993,1773993
PEUGEOT,406,2000,3179545,207682,11,1854023,1814117
PEUGEOT,406,2001,3290625,163954,8,3462900,3462900
PEUGEOT,406,2002,3115000,213819,5,2523737,2523737
PEUGEOT,406,2003,1275000,661,2,1593750,1741169
PEUGEOT,406,2004,950000,127000,1,1330000,1803578
PEUGEOT,407,2006,5909286,197188,7,5717122,5717122
PEUGEOT,407,2007,5724000,161091,5,5561680,5561680
PEUGEOT,407,2008,5350000,185000,2,5514660,5717122
PEUGEOT,408,2023,28500000,7767,3,21375000,14991769
PEUGEOT,5008,2017,15600000,59000,1,15025775,15025775
PEUGEOT,5008,2018,11252500,95200,6,15352145,15352145
PEUGEOT,5008,2019,17422667,68533,15,15352145,15352145
PEUGEOT,5008,2020,17100000,141000,2,15352145,15352145
PEUGEOT,5008GT,2019,19500000,32000,1,14625000,14402497
PEUGEOT,504,1972,445000,82000,2,623000,1094016
PEUGEOT,504,1976,821667,45637,3,1109250,1421354
PEUGEOT,504,1980,901000,61733,2,1261400,1421354
PEUGEOT,505,1988,4850000,64000,1,4326855,4326855
PEUGEOT,508,2011,9750000,100000,2,7797880,7756142
PEUGEOT,508,2012,10600000,154750,4,8261549,8134135
PEUGEOT,508,2013,9800000,120000,1,8134135,8134135
PEUGEOT,508,2016,14950000,107000,1,15024633,15024633
PEUGEOT,909,1978,400000,223,1,500000,686632
PEUGEOT,P,2018,19000000,92500,1,15352145,15352145
PEUGEOT,PEUGEOT,1968,1650000,200000,1,1421354,1421354
PEUGEOT,PEUGEOT,2000,975000,150000,1,1365000,1803578
PORSCHE,CAYENNE,2011,18425000,82589,4,15025775,15025775
PORSCHE,CAYENNE,2013,20000000,112990,1,15352145,15352145
PORSCHE,CAYENNE,2015,29650000,87500,2,17790000,15352145
PROTON,GEN,2005,2400000,40000,1,1800000,1770478
PROTON,GEN2,2006,3200000,135000,2,3682461,3682461
PROTON,HATCHBACK,2004,3300000,185000,1,3720319,3720319
PROTON,SAGA,1988,950000,15000,1,1282500,1630010
PROTON,SAGA,2011,3765000,87650,1,4115814,4115814
PROTON,SAGA,2023,7990000,5800,1,7660557,7660557
PROTON,SAGA,2024,7990000,5800,1,7660557,7660557
PROTON,SAVVY,2008,2450000,112000,1,1875157,1875157
PROTON,WAJA,2000,2150000,195456,1,1814117,1814117
PROTON,WAJA,2001,2250000,235000,1,1814117,1814117
PROTON,WAJA,2005,2750000,185000,1,2566218,2566218
PROTON,WAJA,2006,2875000,190000,2,3011039,3077274
PROTON,WIRA,1994,1250000,172500,2,1472300,1472300
PROTON,WIRA,2000,2950000,138000,1,3008751,3008751
PROTON,WIRA,2001,2310000,155218,5,1803578,1803578
PROTON,WIRA,2003,2150000,75005,2,1741169,1741169
PROTON,WIRA,2004,2197500,99750,2,1741169,1741169
RANGE-ROVER,EVOQUE,2012,9625000,124500,2,5775000,2402382
RANGE-ROVER,EVOQUE,2013,16946429,124749,14,15352145,15352145
RANGE-ROVER,EVOQUE,2017,25000000,42000,1,18750000,14402497
RANGE-ROVER,RAMGE,2013,16950000,112000,1,15352145,15352145
RANGE-ROVER,SPORT,2006,24000000,114000,1,15025775,15025775
RANGE-ROVER,SPORT,2011,25500000,127500,1,15352145,15352145
RANGE-ROVER,SPORT,2018,29000000,85000,1,17400000,15352145
RENAULT,KWID,2016,3583333,90525,57,3867968,3867968
RENAULT,KWID,2017,3303571,101000,7,4066742,4066742
RENAULT,KWID,2018,3523333,97891,6,3867968,3867968
RENAULT,KWID,2019,4550000,71000,1,4785024,4785024
RENAULT,KWID,2020,5176250,57451,4,5400436,5627229
RENAULT,LAGUNA,1997,2600000,108600,1,1712607,1712607
RENAULT,RENAULT,2016,3500000,93000,1,3867968,3867968
SKODA,ESTELLE,1978,775000,54275,1,1085000,1421354
SKODA,FABIA,2020,7950000,30000,1,7721197,7721197
SKODA,FAVORIT,1990,790000,50000,1,1106000,1421354
SKODA,KAROQ,2018,7500000,107000,1,7448390,7448390
SSANGYONG,KYRON,2008,5650000,180000,1,5869534,5869534
SSANGYONG,KYRON,2009,5650000,162000,1,5869534,5869534
SSANGYONG,MUSSO,1998,2985000,35255,1,2856993,2503654
SSANGYONG,REXTON,2008,7280000,168000,1,7542764,7542764
SSANGYONG,REXTON,2014,11000000,106000,1,15352145,15352145
SSANGYONG,REXTON,2016,11500000,140000,1,15352145,15352145
SSANGYONG,TIVOLI,2015,7247500,27500,2,7753447,7753447
SSANGYONG,TIVOLI,2016,7170625,59821,8,7052087,7052087
SUBARU,DAIHUTSU,2023,5950000,33400,1,6436869,6436869
SUBARU,FORESTER,2008,10650000,197000,2,10903095,10903095
SUBARU,IMPREZA,1995,3975000,121000,1,3609210,3609210
SUBARU,IMPREZA,2000,3990000,165000,1,3901547,3901547
SUBARU,IMPREZA,2015,9900000,134000,1,7881764,7881764
SUBARU,J10,1992,1300000,68639,1,1421354,1421354
SUBARU,JAPAN,2012,2890000,81290,1,2673961,2673961
SUBARU,LEGACY,2000,5100000,135000,1,5464097,5664703
SUBARU,LEGACY,2001,9950000,41000,1,7664674,7664674
SUBARU,LEONE,1985,950000,123456,1,1330000,1421354
SUBARU,LEONE,1992,495000,100000,1,693000,1127896
SUBARU,R2,2004,3287500,181750,2,3720319,3720319
SUBARU,R2,2006,2750000,190000,1,2740965,2740965
SUBARU,REX,1981,355000,123456,1,497000,808895
SUBARU,REX,2024,12550000,1200,1,14450381,14450381
SUBARU,REZ,2023,11950000,11000,1,14991769,14991769
SUBARU,SAMBAR,1998,1500000,168000,1,1773993,1773993
SUBARU,SAMBAR,1999,2431250,206181,4,1784359,1784359
SUBARU,SAMBAR,2000,1750000,87950,1,1741169,1741169
SUBARU,SAMBAR,2003,375000,98632,1,525000,854467
SUBARU,STELLA,2023,7190000,11000,1,7086614,7086614
SUBARU,STI,2000,5825000,163200,1,6027365,6027365
SUBARU,STI9,2003,12000000,120000,1,15025775,15025775
SUBARU,SUBARU,1983,1250000,352458,1,1480903,1480903
SUBARU,SUBARU,1989,795000,285000,1,1113000,1480903
SUBARU,SUBARU,2001,29500000,10821,1,22125000,15198134
SUBARU,SUBARU,2006,3200000,215000,1,3467837,3467837
SUBARU,TV1SAMBAR,2007,2875000,148600,1,2623896,2623896
SUBARU,V-KV3,1999,2300000,220000,1,1784359,1784359
SUBARU,WRX,1992,5100000,129600,1,4390320,4390320
SUBARU,WRX,2003,11000000,120000,1,14564769,14564769
SUBARU,XV,2013,9808333,148000,3,8056443,8056443
SUBARU,XV,2014,9475000,150255,1,8056443,8056443
SUBARU,XV,2015,9375000,92500,2,8056443,8056443
SUZUKI,A-STAR,2010,4066500,119027,10,4130146,4130146
SUZUKI,A-STAR,2011,3987361,122215,36,4584226,4584226
SUZUKI,A-STAR,2012,4374737,107338,19,4812541,4812541
SUZUKI,A-STAR,2013,4653000,118762,5,4584226,4584226
SUZUKI,AERIO,2003,3831250,186026,4,3741713,3741713
SUZUKI,AH64S,1993,1790000,130,1,1521500,1421354
SUZUKI,ALTO,1985,1275000,262656,1,1572556,1572556
SUZUKI,ALTO,1997,1950000,175000,1,1894793,1894793
SUZUKI,ALTO,1998,2775000,132000,2,2544757,2544757
SUZUKI,ALTO,1999,2568750,196500,4,2088651,2088651
SUZUKI,ALTO,2000,3195000,123,3,3496186,3496186
SUZUKI,ALTO,2001,3100000,168000,1,3567429,3567429
SUZUKI,ALTO,2002,2973333,159250,6,3698706,3698706
SUZUKI,ALTO,2003,3405455,171532,11,1995000,1937649
SUZUKI,ALTO,2004,3610526,152732,19,3720319,3720319
SUZUKI,ALTO,2005,2955833,136208,12,2784985,2725041
SUZUKI,ALTO,2006,2825476,120922,21,2725041,2725041
SUZUKI,ALTO,2007,3054032,123474,31,2847580,2786289
SUZUKI,ALTO,2008,3000000,126093,10,2864220,2802571
SUZUKI,ALTO,2009,3145000,180786,7,2802571,2802571
SUZUKI,ALTO,2010,3098857,127516,35,2945061,3360696
SUZUKI,ALTO,2011,3115385,121635,78,3705713,3787230
SUZUKI,ALTO,2012,3261129,133157,31,3360696,3360696
SUZUKI,ALTO,2013,3401389,130937,18,3867968,3867968
SUZUKI,ALTO,2014,3614889,115052,45,3867968,3867968
SUZUKI,ALTO,2015,3852099,103791,355,3804941,3804941
SUZUKI,ALTO,2016,4272692,100802,65,4106531,4106531
SUZUKI,ALTO,2017,4693152,90486,46,5513677,5513677
SUZUKI,ALTO,2018,4937750,88059,16,5400436,5627229
SUZUKI,ALTO,2019,5072500,74144,2,5474231,5474231
SUZUKI,ALTO,2020,5475000,100000,1,5627229,5627229
SUZUKI,ALTO,2021,5250000,73000,1,5627229,5627229
SUZUKI,ALTO,2023,6665526,8994,19,6411964,6411964
SUZUKI,ALTO,2024,6768276,3396,29,6364990,6364990
SUZUKI,ALTO,2025,7500000,2500,1,6855020,6855020
SUZUKI,BALENO,1996,8343750,149488,4,6155000,2489025
SUZUKI,BALENO,1997,1275000,109094,2,1785000,1969604
SUZUKI,BALENO,1998,2100000,170000,1,1996851,1996851
SUZUKI,BALENO,1999,2520000,5629,2,2766027,2766027
SUZUKI,BALENO,2016,7524583,97333,12,6966983,6966983
SUZUKI,BALENO,2017,7369000,114940,5,8005977,8005977
SUZUKI,BALENO,2018,7790000,105740,6,8143202,8143202
SUZUKI,BALENO,2019,8242857,69614,7,8056443,8056443
SUZUKI,BALENO,2020,8337500,91000,2,8056443,8056443
SUZUKI,BUDDY,1998,2150000,111,1,1827500,1712607
SUZUKI,BUDDY,2001,3310000,150000,1,3462900,3462900
SUZUKI,CAROL,2023,6590000,9900,1,6732192,6732192
SUZUKI,CARRY,1999,2850000,260000,1,2787179,2787179
SUZUKI,CARRY,2000,2038750,112600,4,2744000,2751749
SUZUKI,CARRY,2001,2288333,129645,3,2005381,2005381
SUZUKI,CARRY,2002,2300000,200000,1,2036898,2036898
SUZUKI,CARRY,2003,2908333,166333,3,2807445,2807445
SUZUKI,CARRY,2008,3000000,120000,1,3401714,3401714
SUZUKI,CARRY,2012,3700000,190000,1,3949779,3949779
SUZUKI,CARRY,2013,3899000,124000,5,3949779,3949779
SUZUKI,CARRY,2014,4650000,74875,2,4782355,4782355
SUZUKI,CARRY,2015,4500000,80000,1,4841025,4841025
SUZUKI,CARRY,2016,4366667,66570,3,4088501,4088501
SUZUKI,CARRY,2017,3110000,77500,2,2116746,2071185
SUZUKI,CARRY,2018,1950000,160000,1,2071185,2071185
SUZUKI,CARRY,2019,7700000,320000,1,7908288,7908288
SUZUKI,CARRY,2020,1000000,110000,1,1400000,2071185
SUZUKI,CARRY,2021,4750000,13800,1,5276382,5497965
SUZUKI,CARRY,2022,6029000,12500,5,5537582,5537582
SUZUKI,CARRY,2023,5134000,5028,10,5276382,5497965
SUZUKI,CARRY,2024,5385833,3628,6,5531491,5763788
SUZUKI,CARRY,2025,6595000,343,5,6047336,6047336
SUZUKI,CARY,2023,5150000,7600,1,5423850,5651626
SUZUKI,CELERIO,2014,4891364,116075,33,5403380,5630296
SUZUKI,CELERIO,2015,4996895,103680,95,5514660,5746249
SUZUKI,CELERIO,2016,5085568,104497,44,5514660,5746249
SUZUKI,CELERIO,2017,5247500,89082,14,5746249,5746249
SUZUKI,CELERIO,2018,5908333,80238,12,6394155,6394155
SUZUKI,CELERIO,2019,5790000,78000,1,6158116,6158116
SUZUKI,CIAZ,2016,6500000,136000,1,6877191,6877191
SUZUKI,CLIPPER,2023,7825000,5000,1,7786684,7786684
SUZUKI,CULTUS,1996,2400000,146728,2,1728241,1728241
SUZUKI,CULTUS,1997,2425000,152350,2,1773993,1773993
SUZUKI,CULTUS,2000,2750000,18600,1,2422254,2422254
SUZUKI,CUSTOM,2023,3275000,34000,1,3867968,3867968
SUZUKI,DA,2025,7800000,1063,1,7786684,7786684
SUZUKI,DA17,2015,4743750,119250,4,2445000,2071185
SUZUKI,DA17,2016,5600000,110000,7,5746249,5746249
SUZUKI,DA17,2017,5460000,110875,4,5746249,5746249
