Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
MOTOR CYCLE,SUPER SOCO,CUX PRO,CHINA,ELECTRIC,2.1,KURUNEGALA,BRAND NEW,2,,CUX PRO
LAND VEHICLE,KUBOTA,L3408,JAPAN,DIESEL,1647.0,AMPARA,BRAND NEW,2,,L3408
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,JAFFNA,BRAND NEW,3,,450X
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,MULLATIVU,BRAND NEW,6,,5047D
MOTOR CYCLE,TVS,XL SUPER 100,INDIA,PETROL,99.7,RATNAPURA,BRAND NEW,1,,XL SUPER 100
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,PUTTALAM,BRAND NEW,19,,T 9
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,KURUNEGALA,BRAND NEW,35,,T 9
SPECIAL PURPOSE VEHICLE,MAHINDRA,EARTH MASTER VX90,INDIA,DIESEL,3532.0,KALUTARA,BRAND NEW,1,,EARTH MASTER VX90
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,MONERAGALA,BRAND NEW,1,,450X
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,KALUTARA,BRAND NEW,4,,TK 10
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW,21,,T 9
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,MULLATIVU,BRAND NEW,7,,45DI
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,4,,E8S PRO
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,VAVUNIYA,BRAND NEW,3,,45DI
CAR,HONDA,CR-V,AUSTRALIA,PETROL,1498.0,VAVUNIYA,RECONDITIONED,1,CR-V,50
MOTOR CYCLE,DASTOL,DW-28,CHINA,ELECTRIC,2.0,MANNAR,BRAND NEW,1,DW-28,Unknown
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHOW,INDIA,PETROL,237.0,KILINOCHCHI,BRAND NEW,2,,RE 4S AUTORICKSHOW
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,GAMPAHA,BRAND NEW,1,,PULSAR N160
CAR,HONDA,CR-V 50,AUSTRALIA,PETROL,1498.0,GALLE,RECONDITIONED,1,CR-V,50
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,BATTICALOA,BRAND NEW,5,,RUIBIN
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,INDIA,DIESEL,2523.0,KALUTARA,BRAND NEW,1,,BOLERO CITY PICKUP
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,GALLE,BRAND NEW,9,,RE 4S AUTORICKSHAW
CAR,HONDA,CRV,AUSTRALIA,PETROL,1498.0,COLOMBO,RECONDITIONED,2,,CRV
LAND VEHICLE,TAFE,8515,INDIA,DIESEL,4000.0,MONERAGALA,BRAND NEW,1,,8515
MOTOR CYCLE,LUYUAN ALFA,M-MKK-Z30LJ-12-C,CHINA,ELECTRIC,1.8,MATARA,BRAND NEW,2,,M-MKK-Z30LJ-12-C
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MATARA,BRAND NEW,1,,TVS RAIDER 125
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,MULLATIVU,BRAND NEW,1,,RE 4S AUTORICKSHAW
LAND VEHICLE,SOLIS,5020,INDIA,DIESEL,3067.0,MULLATIVU,BRAND NEW,1,,5020
LAND VEHICLE,SONALIKA,DI-50RX-2WD,INDIA,DIESEL,2893.0,MONERAGALA,BRAND NEW,3,DI-50RX-2WD,Unknown
LAND VEHICLE (SMALL),SIFANG,GN12,CHINA,DIESEL,815.0,ANURADHAPURA,BRAND NEW,1,,GN12
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,BATTICALOA,BRAND NEW-L/ASSEMBLE,40,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,17,,TVS RAIDER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,PUTTALAM,BRAND NEW-L/ASSEMBLE,65,,NTORQ 125
MOTOR CYCLE,RANOMOTO,C 50 CUSTOM,SRI LANKA,PETROL,49.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,1,,C 50 CUSTOM
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,VAVUNIYA,BRAND NEW-L/ASSEMBLE,14,,NTORQ 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,99,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,BADULLA,BRAND NEW-L/ASSEMBLE,94,,CT 100 ES
SINGLE CAB,MAHINDRA,BOLERO CITY PICK UP,SRI LANKA,DIESEL,2523.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICK UP
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,MONERAGALA,BRAND NEW-L/ASSEMBLE,1,,DOST
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MANNAR,BRAND NEW-L/ASSEMBLE,12,,TVS XL 100
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,1,,SCOOBY 125  EFI
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,GAMPAHA,BRAND NEW-L/ASSEMBLE,78,,DISCOVER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,MATARA,BRAND NEW-L/ASSEMBLE,37,,NTORQ 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,1,,TAURUS 2518
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,AMPARA,BRAND NEW-L/ASSEMBLE,23,,DISCOVER 125
CAR,HONDA,CRV VT17,AUSTRALIA,PETROL,1499.0,COLOMBO,RECONDITIONED,1,,CRV VT17
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,VAVUNIYA,BRAND NEW-L/ASSEMBLE,1,,DOST
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,2,,BOLERO CITY PICKUP
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW-L/ASSEMBLE,2,,ERC80
SINGLE CAB,TATA,ACE HT2,SRI LANKA,DIESEL,702.0,MATARA,BRAND NEW-L/ASSEMBLE,1,,ACE HT2
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1212,SRI LANKA,DIESEL,3839.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,E COMET 1212
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,1,,DOST
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,MATARA,BRAND NEW-L/ASSEMBLE,1,,ERC80
CAR,HONDA,CRV VTI,AUSTRALIA,PETROL,1498.0,GAMPAHA,RECONDITIONED,1,,CRV VTI
CAR,HONDA,CRV VTI 7,AUSTRALIA,PETROL,1499.0,POLONNARUWA,RECONDITIONED,1,,CRV VTI 7
CAR,HONDA,CRV VTI 7,AUSTRALIA,PETROL,1498.0,RATNAPURA,RECONDITIONED,1,,CRV VTI 7
LAND VEHICLE (SMALL),KUBOTA,K600A,JAPAN,DIESEL,422.0,JAFFNA,RECONDITIONED,7,,K600A
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,157.0,COLOMBO,RECONDITIONED,3,,PCX 160
CAR,HONDA,CRV VTI L7,AUSTRALIA,PETROL,1498.0,COLOMBO,RECONDITIONED,1,,CRV VTI L7
MOTOR CYCLE,HONDA,ADV,JAPAN,PETROL,157.0,COLOMBO,RECONDITIONED,1,,ADV
CAR,HONDA (DMC),CRV VTI L7,AUSTRALIA,PETROL,1498.0,COLOMBO,RECONDITIONED,1,,CRV VTI L7
CAR,HONDA,CRV VTI L7,AUSTRALIA,PETROL,1498.0,KEGALLE,RECONDITIONED,1,,CRV VTI L7
CAR,HONDA,CRV VTI L7,AUSTRALIA,PETROL,1498.0,PUTTALAM,RECONDITIONED,1,,CRV VTI L7
CAR,HONDA,CRV VTIL7,AUSTRALIA,PETROL,1498.0,MATARA,RECONDITIONED,1,,CRV VTIL7
CAR,HONDA,CRV-VTI L7,AUSTRALIA,PETROL,1498.0,COLOMBO,RECONDITIONED,1,CRV-VTI,L7
CAR,TATA,CURVV,INDIA,PETROL,1199.0,COLOMBO,BRAND NEW,1,,CURVV
CAR,TATA,CURVV CREATIVE,INDIA,PETROL,1199.0,COLOMBO,BRAND NEW,2,,CURVV CREATIVE
CAR,DENZA,D9 ADVANCED,CHINA,ELECTRIC,230.0,COLOMBO,BRAND NEW,6,,D9 ADVANCED
MOTOR CYCLE,HONDA,ADV 160,JAPAN,PETROL,157.0,GALLE,RECONDITIONED,1,,ADV 160
LAND VEHICLE (SMALL),KUBOTA,K 550,JAPAN,DIESEL,375.0,GAMPAHA,RECONDITIONED,1,,K 550
LAND VEHICLE (SMALL),KUBOTA,K550,JAPAN,DIESEL,375.0,BADULLA,RECONDITIONED,1,,K550
CAR,HONDA,DAA-GP2 FIT- SHUTTLE,JAPAN,PETROL/ELE,1330.0,COLOMBO,RECONDITIONED,1,DAA-GP2,FIT- SHUTTLE
CAR,HONDA,DAA-GP5,JAPAN,PETROL/ELE,1490.0,COLOMBO,RECONDITIONED,1,DAA-GP5,Unknown
CAR,HONDA,DAA-GP5,JAPAN,PETROL/ELE,1490.0,GALLE,RECONDITIONED,1,DAA-GP5,Unknown
LAND VEHICLE,MASSEY FERGUSON,MF 135,JAPAN,DIESEL,2500.0,JAFFNA,RECONDITIONED,2,,MF 135
CAR,HONDA,DAA-GP5,JAPAN,PETROL/ELE,1490.0,GAMPAHA,RECONDITIONED,2,DAA-GP5,Unknown
CAR,HONDA,DAA-GPS,JAPAN,PETROL/ELE,1490.0,GAMPAHA,RECONDITIONED,1,DAA-GPS,F-GRADE
DUAL PURPOSE (COMMERCIAL),TOYOTA,REVO ROCCO,THAILAND,DIESEL,2755.0,KANDY,RECONDITIONED,1,,REVO ROCCO
CAR,HONDA,DAA-GPS F-GRADE,JAPAN,PETROL/ELE,1490.0,GAMPAHA,RECONDITIONED,1,DAA-GPS,F-GRADE
CAR,SUZUKI,DAA-MH55S WAGON R,JAPAN,PETROL/ELE,650.0,KANDY,RECONDITIONED,1,DAA-MH55S,WAGON R
CAR,TOYOTA,DAA-NHP10 AQUA,JAPAN,PETROL/ELE,1490.0,GAMPAHA,RECONDITIONED,1,DAA-NHP10,AQUA
SINGLE CAB,SUZUKI,3BD-DA16T CARRY,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,1,3BD-DA16T,CARRY
CAR,NISSAN,DBA-B21A DAYZ ROOX,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,DBA-B21A,DAYZ ROOX
DUAL PURPOSE (COMMERCIAL),FORD,RANGER RAPTOR,THAILAND,DIESEL,1996.0,KALUTARA,RECONDITIONED,1,,RANGER RAPTOR
DUAL PURPOSE (COMMERCIAL),TOYOTA,3DF-GUN125 HILUX,THAILAND,DIESEL,2393.0,GAMPAHA,RECONDITIONED,1,3DF-GUN125,HILUX
SPECIAL PURPOSE VEHICLE,CATERPILLAR,910F WHEEL LOADER,JAPAN,DIESEL,3800.0,BATTICALOA,RECONDITIONED,1,,910F WHEEL LOADER
CAR,NISSAN,DBA-B21W DAYS,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,1,DBA-B21W,DAYS
CAR,SUZUKI,DBA-HA36S ALTO,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,DBA-HA36S,ALTO
SPECIAL PURPOSE VEHICLE,J.C.B,3CX WHEEL LOADER,UNITED KINGDOM,DIESEL,4400.0,MONERAGALA,RECONDITIONED,1,,3CX WHEEL LOADER
CAR,SUZUKI,DBA-HA36S ALTO,JAPAN,PETROL,650.0,GALLE,RECONDITIONED,1,DBA-HA36S,ALTO
MOTOR CYCLE,HONDA,PCX 125,JAPAN,PETROL,124.0,KALUTARA,RECONDITIONED,1,,PCX 125
CAR,SUZUKI,DBA-HA36S ALTO,JAPAN,PETROL,650.0,GAMPAHA,RECONDITIONED,1,DBA-HA36S,ALTO
CAR,TOYOTA,DBA-KSP130 VITZ,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,1,DBA-KSP130,VITZ
CAR,LAND ROVER,DEFENDER X DYNAMIC,UNITED KINGDOM,PETROL/ELE,1997.0,COLOMBO,RECONDITIONED,1,,DEFENDER X DYNAMIC
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,COLOMBO,BRAND NEW,24,,DOLPHIN-DYNAMIC 70
SINGLE CAB,SUZUKI,3BD-DA16T,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,3BD-DA16T,CARRY
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,GALLE,BRAND NEW,1,,DOLPHIN-DYNAMIC 70
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,GAMPAHA,BRAND NEW,2,,DOLPHIN-DYNAMIC 70
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,KALUTARA,BRAND NEW,2,,DOLPHIN-DYNAMIC 70
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,KANDY,BRAND NEW,1,,DOLPHIN-DYNAMIC 70
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,KEGALLE,BRAND NEW,1,,DOLPHIN-DYNAMIC 70
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,KURUNEGALA,BRAND NEW,2,,DOLPHIN-DYNAMIC 70
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,PUTTALAM,BRAND NEW,1,,DOLPHIN-DYNAMIC 70
CAR,BYD,DOLPHIN-DYNAMIC49,CHINA,ELECTRIC,49.0,COLOMBO,BRAND NEW,11,,DOLPHIN-DYNAMIC49
CAR,BYD,DOLPHIN-DYNAMIC49,CHINA,ELECTRIC,49.0,GAMPAHA,BRAND NEW,1,,DOLPHIN-DYNAMIC49
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX GR SPORT,THAILAND,DIESEL,2755.0,KALUTARA,RECONDITIONED,1,,HILUX GR SPORT
CAR,BYD,DOLPHIN-DYNAMIC49,CHINA,ELECTRIC,49.0,KALUTARA,BRAND NEW,1,,DOLPHIN-DYNAMIC49
MOTOR CYCLE,HONDA,CD 200,JAPAN,PETROL,194.0,KURUNEGALA,BOUGHT FROM AUCTION,1,,CD 200
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR  TRAILER,SRI LANKA,NOT STATED,0.0,TRINCOMALEE,LOCALLY BUILT,7,,TRACTOR  TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,KURUNEGALA,LOCALLY BUILT,2,,LOW BED TRAILER
MOTOR CYCLE,SOLID,G6,CHINA,ELECTRIC,1.5,MATARA,BRAND NEW,1,,G6
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,MONERAGALA,BRAND NEW,2,,G18
MOTOR CYCLE,LUYUAN,MNK3,CHINA,ELECTRIC,1.5,AMPARA,BRAND NEW,4,,MNK3
LAND VEHICLE (SMALL),KUBOTA,SP 155,THAILAND,DIESEL,770.0,KURUNEGALA,BRAND NEW,3,,SP 155
LAND VEHICLE,SOLIS,5020,INDIA,DIESEL,3067.0,AMPARA,BRAND NEW,1,,5020
LAND VEHICLE,SOLIS,5020,INDIA,DIESEL,3067.0,ANURADHAPURA,BRAND NEW,3,,5020
CAR,BYD,DOLPHIN-DYNAMIC49,CHINA,ELECTRIC,49.0,KANDY,BRAND NEW,3,,DOLPHIN-DYNAMIC49
CAR,BYD,DOLPHIN-DYNAMIC49,CHINA,ELECTRIC,49.0,KURUNEGALA,BRAND NEW,1,,DOLPHIN-DYNAMIC49
MOTOR CYCLE,WUYANG HONDA,WH 150-3,CHINA,PETROL,150.0,KURUNEGALA,BRAND NEW,1,,WH 150-3
SPECIAL PURPOSE VEHICLE,SDLG,L956F WHEEL LOADER,CHINA,DIESEL,9726.0,AMPARA,BRAND NEW,1,,L956F WHEEL LOADER
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,KALUTARA,BRAND NEW,3,,IQUBE
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,TRINCOMALEE,BRAND NEW,1,,45DI
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,KALUTARA,BRAND NEW,19,,RUIBIN
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,RATNAPURA,BRAND NEW,2,,E8S PRO
MOTOR CYCLE,YADEA,EZEEGO,CHINA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW,2,,EZEEGO
MOTOR CYCLE,LUYUAN ALFA,MKK-Z23E-12-C,CHINA,ELECTRIC,1.2,ANURADHAPURA,BRAND NEW,5,MKK-Z23E-12-C,Unknown
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHOW,INDIA,PETROL,237.0,KANDY,BRAND NEW,23,,RE 4S AUTORICKSHOW
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHOW,INDIA,PETROL,237.0,AMPARA,BRAND NEW,23,,RE 4S AUTORICKSHOW
MOTOR CYCLE,HERO HONDA,GLAMOUR,INDIA,PETROL,125.0,ANURADHAPURA,BRAND NEW,1,,GLAMOUR
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,GALLE,BRAND NEW,1,,450X
MOTOR CYCLE,RAPTOR,MAX,INDIA,ELECTRIC,1.0,POLONNARUWA,BRAND NEW,1,,MAX
LAND VEHICLE (SMALL),FARM MASTER,RV125-2,CHINA,DIESEL,624.0,POLONNARUWA,BRAND NEW,1,RV125-2,Unknown
LAND VEHICLE (SMALL),FARM MASTER,RV125-2,CHINA,DIESEL,624.0,KURUNEGALA,BRAND NEW,2,RV125-2,Unknown
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,HAMBANTOTA,BRAND NEW,8,ELO-07,Unknown
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,KANDY,BRAND NEW,2,ELO-07,Unknown
MOTOR CYCLE,YADEA,YD-ET-66,CHINA,ELECTRIC,0.8,AMPARA,BRAND NEW,1,YD-ET-66,Unknown
LAND VEHICLE (SMALL),VIKYNO,RV125-2,VIETNAM,DIESEL,624.0,MONERAGALA,BRAND NEW,2,RV125-2,Unknown
MOTOR CYCLE,LUYUAN,MNK3,CHINA,ELECTRIC,1.5,GALLE,BRAND NEW,3,,MNK3
CAR,PEUGEOT,E 2008 GT,UNITED KINGDOM,ELECTRIC,100.0,KALUTARA,RECONDITIONED,1,,E 2008 GT
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHOW,INDIA,PETROL,237.0,MANNAR,BRAND NEW,3,,RE 4S AUTORICKSHOW
LAND VEHICLE,NEW HOLLAND,3230 TX 2WD,INDIA,DIESEL,2700.0,POLONNARUWA,BRAND NEW,1,,3230 TX 2WD
LAND VEHICLE,SOLIS,4520,INDIA,DIESEL,2893.0,JAFFNA,BRAND NEW,1,,4520
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHOW,INDIA,PETROL,237.0,NUWARA-ELIYA,BRAND NEW,11,,RE 4S AUTORICKSHOW
CAR,MERCEDES BENZ,E 220,GERMANY,DIESEL,2143.0,COLOMBO,BOUGHT FROM AUCTION,1,,E 220
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,HAMBANTOTA,BRAND NEW,3,,450X
CAR,AUDI,E TRON 50 QUATTRO,GERMANY,ELECTRIC,230.0,COLOMBO,BRAND NEW,1,,E TRON 50 QUATTRO
MOTOR CYCLE,NWOW,V11,CHINA,ELECTRIC,1.0,JAFFNA,BRAND NEW,1,,V11
LAND VEHICLE (SMALL),SIFANG,GN12DI,CHINA,DIESEL,815.0,VAVUNIYA,BRAND NEW,1,,GN12DI
LAND VEHICLE (SMALL),SIFANG,GN12DI,CHINA,DIESEL,815.0,TRINCOMALEE,BRAND NEW,2,,GN12DI
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,COLOMBO,BRAND NEW,11,,T 9
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,MATALE,BRAND NEW,6,,T 9
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,11,,T 9
LAND VEHICLE,E KUBOTA,EK3-471 4WD,INDIA,DIESEL,2761.0,AMPARA,BRAND NEW,2,EK3-471,4WD
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,KILINOCHCHI,BRAND NEW,4,,5047D
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,GALLE,BRAND NEW,3,,IQUBE
MOTOR CYCLE,YADEA,EZEEGO,CHINA,ELECTRIC,1.2,ANURADHAPURA,BRAND NEW,1,,EZEEGO
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,GALLE,BRAND NEW,4,,E8S PRO
MOTOR CYCLE,YADEA,M6,CHINA,ELECTRIC,1.2,MONERAGALA,BRAND NEW,1,,M6
CAR,CITROAN,E-C4,UNITED KINGDOM,ELECTRIC,100.0,KALUTARA,RECONDITIONED,1,,E-C4
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,1,,G18
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,COLOMBO,BRAND NEW,1,TDM-LTW,Unknown
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,MONERAGALA,BRAND NEW,4,,T 9
MOTOR CYCLE,YADEA,M6,CHINA,ELECTRIC,1.2,COLOMBO,BRAND NEW,1,,M6
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,KURUNEGALA,BRAND NEW,5,,45DI
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,BATTICALOA,BRAND NEW,1,,45DI
LAND VEHICLE,SOLIS,5020,INDIA,DIESEL,3067.0,BADULLA,BRAND NEW,1,,5020
MOTOR CYCLE,YADEA,EZEEGO,CHINA,ELECTRIC,1.2,COLOMBO,BRAND NEW,1,,EZEEGO
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,KALUTARA,BRAND NEW,1,,CITI
LAND VEHICLE (SMALL),FARM MASTER,FM300,VIETNAM,DIESEL,666.0,RATNAPURA,BRAND NEW,1,,FM300
SPECIAL PURPOSE VEHICLE,CAT,GP 30 PT,CHINA,PETROL,2488.0,COLOMBO,BRAND NEW,1,,GP 30 PT
MOTOR CYCLE,REVOLT,RV 400,INDIA,ELECTRIC,3.0,RATNAPURA,BRAND NEW,1,,RV 400
COMMERCIAL,TOYOTA,XZB70R ZGMNY COASTER,JAPAN,DIESEL,4009.0,KANDY,BRAND NEW,1,,XZB70R ZGMNY COASTER
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,BADULLA,BRAND NEW,5,,RE 4S AUTORICKSHAW
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,ANURADHAPURA,BRAND NEW,4,,ZS
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,KANDY,BRAND NEW,1,,45DI
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,JAFFNA,BRAND NEW,2,,T 9
LAND VEHICLE,SWARAJ,855,INDIA,DIESEL,3478.2,MANNAR,BRAND NEW,1,,855
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,VAVUNIYA,BRAND NEW,1,,5047D
MOTOR CYCLE,LUYUAN ALFA,M-MKK-Z30LJ-12-C,CHINA,ELECTRIC,1.8,KALUTARA,BRAND NEW,1,,M-MKK-Z30LJ-12-C
MOTOR CYCLE,LUYUAN,MYT,CHINA,ELECTRIC,0.8,MATALE,BRAND NEW,1,,MYT
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,KILINOCHCHI,BRAND NEW,4,,RE 4S AUTORICKSHAW
LAND VEHICLE,KARTAR,GLOBETRAC 4736 4WD,INDIA,DIESEL,3117.0,VAVUNIYA,BRAND NEW,1,,GLOBETRAC 4736 4WD
COMMERCIAL,LANKA ASHOK LEYLAND,LUXURA 12M,INDIA,DIESEL,6014.0,BADULLA,BRAND NEW,1,,LUXURA 12M
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,VAVUNIYA,BRAND NEW,1,ELO-07,Unknown
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,GAMPAHA,BRAND NEW,1,,NTORQ 125
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,MANNAR,BRAND NEW,2,,T 9
CAR,AUDI,E-TRON 50,GERMANY,ELECTRIC,230.0,COLOMBO,BRAND NEW,2,,E-TRON 50
CAR,AUDI,E-TRON 50 QUATTRO,GERMANY,ELECTRIC,230.0,COLOMBO,BRAND NEW,1,,E-TRON 50 QUATTRO
CAR,AUDI,E-TRON 50 QUATTRO,BELGIUM,ELECTRIC,230.0,COLOMBO,BRAND NEW,1,,E-TRON 50 QUATTRO
CAR,AUDI,E-TRON 50 QUATTRO,BELGIUM,ELECTRIC,230.0,GAMPAHA,BRAND NEW,1,,E-TRON 50 QUATTRO
MOTOR CYCLE,BAJAJ,PULSAR N 160,INDIA,PETROL,164.32,GAMPAHA,BRAND NEW,1,,PULSAR N 160
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,POLONNARUWA,BRAND NEW-L/ASSEMBLE,25,,NTORQ 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KURUNEGALA,BRAND NEW-L/ASSEMBLE,65,,TVS RAIDER 125
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,21,,PATTAYA DOUBLE POWER
