Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,YOM,No of vehicle,Model_Code,Clean_Name
MOTOR CYCLE,YAMAHA,RAY ZRSTREETRALLY125,INDIA,PETROL,125.0,COLOMBO,BRAND NEW,2025.0,58,,RAY ZRSTREETRALLY125
MOTOR CYCLE,YAMAHA,FZ S FI VER 4.0,INDIA,PETROL,149.0,KEGALLE,BRAND NEW,2025.0,14,,FZ S FI VER 4.0
MOTOR CYCLE,HONDA,DIO STD,INDIA,PETROL,109.0,AMPARA,BRAND NEW,2025.0,18,,DIO STD
MOTOR CYCLE,HONDA,DIO STD,INDIA,PETROL,109.0,COLOMBO,BRAND NEW,2025.0,78,,DIO STD
MOTOR CYCLE,HONDA,DIO DLX,INDIA,PETROL,109.0,GAMPAHA,BRAND NEW,2025.0,187,,DIO DLX
MOTOR CYCLE,HONDA,DIO STD,INDIA,PETROL,109.0,KALUTARA,BRAND NEW,2025.0,54,,DIO STD
MOTOR CYCLE,YAMAHA,FZ  VER 2.0,INDIA,PETROL,149.0,KALUTARA,BRAND NEW,2025.0,32,,FZ  VER 2.0
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,JAFFNA,BRAND NEW,2025.0,55,,RAY ZR 125
MOTOR CYCLE,YAMAHA,FZ S FI VER 4.0,INDIA,PETROL,149.0,MATARA,BRAND NEW,2025.0,34,,FZ S FI VER 4.0
MOTOR CYCLE,YAMAHA,YZF R15 VER 4.0,INDIA,PETROL,155.0,MANNAR,BRAND NEW,2025.0,3,,YZF R15 VER 4.0
MOTOR CYCLE,BAJAJ,PULSAR NS 200,INDIA,PETROL,199.5,KALUTARA,BRAND NEW,2025.0,99,,PULSAR NS 200
MOTOR CYCLE,E-LUNA,NEXT,INDIA,ELECTRIC,2.0,COLOMBO,BRAND NEW,2025.0,15,,NEXT
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,PUTTALAM,BRAND NEW,2025.0,11,,IQUBE
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,156.0,KANDY,RECONDITIONED,2025.0,1,,PCX 160
MOTOR CYCLE,RANOMOTO,FLASH,CHINA,PETROL,79.0,MATARA,BRAND NEW,2025.0,1,,FLASH
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,CHINA,PETROL,80.0,KALUTARA,BRAND NEW,2025.0,3,,PATTAYA DOUBLE POWER
MOTOR CYCLE,RISE,LEADER R80 V2.0,SRI LANKA,ELECTRIC,1.5,PUTTALAM,BRAND NEW-L/MANUFACT,2025.0,1,,LEADER R80 V2.0
MOTOR CYCLE,RISE,LEADER R80 V2.0,SRI LANKA,ELECTRIC,1.5,JAFFNA,BRAND NEW-L/MANUFACT,2025.0,2,,LEADER R80 V2.0
MOTOR CYCLE,RISE,LEADER R80 V2.0,SRI LANKA,ELECTRIC,1.5,GAMPAHA,BRAND NEW-L/MANUFACT,2025.0,2,,LEADER R80 V2.0
MOTOR CYCLE,RISE,LEADER R80 V2.0,SRI LANKA,ELECTRIC,1.5,MATALE,BRAND NEW-L/MANUFACT,2025.0,5,,LEADER R80 V2.0
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,2025.0,29,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,RATNAPURA,BRAND NEW-L/ASSEMBLE,2025.0,22,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N 125,INDIA,PETROL,124.58,RATNAPURA,BRAND NEW,2025.0,24,,PULSAR N 125
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,COLOMBO,BRAND NEW,2025.0,1,TDM-LTW,Unknown
MOTOR CYCLE,TVS,TVS NTORQ 125 CC,INDIA,PETROL,124.8,VAVUNIYA,BRAND NEW,2025.0,46,,TVS NTORQ 125 CC
MOTOR CYCLE,NWOW,SE,CHINA,ELECTRIC,0.8,GALLE,BRAND NEW,2025.0,2,,SE
MOTOR CYCLE,NWOW,SE,CHINA,ELECTRIC,0.8,GAMPAHA,BRAND NEW,2025.0,31,,SE
MOTOR CYCLE,AIMA,BREEZY,CHINA,ELECTRIC,0.8,POLONNARUWA,BRAND NEW,2025.0,19,,BREEZY
MOTOR CYCLE,HERO,HUNK 160,INDIA,PETROL,163.14,BATTICALOA,BRAND NEW,2025.0,28,,HUNK 160
MOTOR CYCLE,HERO,HUNK 160,INDIA,PETROL,163.14,BADULLA,BRAND NEW,2025.0,8,,HUNK 160
MOTOR CYCLE,HONDA,C 50,JAPAN,PETROL,50.0,MATARA,RECONDITIONED,2002.0,1,,C 50
MOTOR CYCLE,HONDA,CD 125T,JAPAN,PETROL,125.0,MATARA,RECONDITIONED,1999.0,1,,CD 125T
MOTOR CYCLE,QUANLE,N9 (NINEBOT),CHINA,ELECTRIC,1.5,GAMPAHA,BRAND NEW,2025.0,3,,N9 (NINEBOT)
MOTOR CYCLE,SOLID,G6,CHINA,ELECTRIC,1.5,GAMPAHA,BRAND NEW,2025.0,7,,G6
MOTOR CYCLE,HONDA,DIO STD,INDIA,PETROL,109.0,KEGALLE,BRAND NEW,2025.0,10,,DIO STD
MOTOR CYCLE,HERO,XOOM-110,INDIA,PETROL,110.9,HAMBANTOTA,BRAND NEW,2025.0,85,XOOM-110,Unknown
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,2024.0,3,,MOPED SUPER
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,2024.0,4,,MOPED SUPER
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,VAVUNIYA,BRAND NEW-L/ASSEMBLE,2024.0,2,,MOPED SUPER
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,2024.0,2,,MOPED SUPER
MOTOR CYCLE,ROYAL ENFIELD,METEOR 350,INDIA,PETROL,350.0,JAFFNA,BRAND NEW,2025.0,1,,METEOR 350
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,157.0,COLOMBO,RECONDITIONED,2025.0,3,,PCX 160
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MULLATIVU,BRAND NEW-L/ASSEMBLE,2025.0,3,,GN125
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,GAMPAHA,BRAND NEW,2025.0,2,,CITI
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,GAMPAHA,BRAND NEW,2025.0,99,,T5
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,POLONNARUWA,BRAND NEW-L/ASSEMBLE,2025.0,10,,DISCOVER 125
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,NUWARA-ELIYA,BRAND NEW,2025.0,3,,T5
MOTOR CYCLE,BAJAJ,CT 100 ES,INDIA,PETROL,102.0,POLONNARUWA,BRAND NEW,2025.0,1,,CT 100 ES
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,2022.0,1,,TVS XL 100
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,2025.0,14,,T 9
MOTOR CYCLE,HONDA,DIO DLX,INDIA,PETROL,109.0,MANNAR,BRAND NEW,2025.0,2,,DIO DLX
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,GAMPAHA,BRAND NEW,2025.0,30,,MT 15 VER 2.0
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,ANURADHAPURA,BRAND NEW,2025.0,16,,RAY ZR 125
MOTOR CYCLE,TAILG,SAI BEI,CHINA,ELECTRIC,1.5,KURUNEGALA,BRAND NEW,2024.0,1,,SAI BEI
MOTOR CYCLE,SENARO,CLICK 150,SRI LANKA,PETROL,150.0,BADULLA,BRAND NEW-L/ASSEMBLE,2025.0,1,,CLICK 150
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,JAFFNA,BRAND NEW,2025.0,2,,450X
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,2025.0,4,,EPOC H
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,MULLATIVU,BRAND NEW,2025.0,3,,T 9
MOTOR CYCLE,HONDA,PCX 160,VIETNAM,PETROL,156.0,MATARA,RECONDITIONED,2024.0,1,,PCX 160
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,GAMPAHA,BRAND NEW,2025.0,2,,TK 10
MOTOR CYCLE,NWOW,ARS,CHINA,ELECTRIC,0.45,KURUNEGALA,BRAND NEW,2025.0,1,,ARS
MOTOR CYCLE,NWOW,SE,CHINA,ELECTRIC,0.8,MATARA,BRAND NEW,2024.0,1,,SE
MOTOR CYCLE,HONDA,ADV160,JAPAN,PETROL,157.0,COLOMBO,RECONDITIONED,2025.0,6,,ADV160
MOTOR CYCLE,HONDA,PCX 125,VIETNAM,PETROL,124.0,KURUNEGALA,RECONDITIONED,2025.0,2,,PCX 125
MOTOR CYCLE,HONDA,ADV160,JAPAN,PETROL,157.0,GAMPAHA,RECONDITIONED,2025.0,3,,ADV160
MOTOR CYCLE,REVOLT,RV 400,INDIA,ELECTRIC,3.0,TRINCOMALEE,BRAND NEW,2025.0,1,,RV 400
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,PUTTALAM,BRAND NEW,2025.0,1,,450X
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,2025.0,1,TDM-LTW,Unknown
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,156.0,KANDY,RECONDITIONED,2025.0,1,,PCX
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MATALE,BRAND NEW-L/ASSEMBLE,2025.0,6,,GN125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MATARA,BRAND NEW-L/ASSEMBLE,2025.0,15,,PULSAR N160
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,AMPARA,BRAND NEW,2025.0,24,,MT 15 VER 2.0
MOTOR CYCLE,TMR LUYUAN,MQQ6,CHINA,ELECTRIC,0.8,KURUNEGALA,BRAND NEW,2025.0,3,,MQQ6
MOTOR CYCLE,AIMA,BREEZY,CHINA,ELECTRIC,0.8,RATNAPURA,BRAND NEW,2025.0,3,,BREEZY
MOTOR CYCLE,AIMA,MANA,CHINA,ELECTRIC,1.5,HAMBANTOTA,BRAND NEW,2025.0,2,,MANA
MOTOR CYCLE,AIMA,BREEZY,CHINA,ELECTRIC,0.8,MULLATIVU,BRAND NEW,2025.0,1,,BREEZY
MOTOR CYCLE,REVOLT,RV 400,INDIA,ELECTRIC,3.0,KALUTARA,BRAND NEW,2024.0,1,,RV 400
MOTOR CYCLE,NWOW,GB2,CHINA,ELECTRIC,0.4,GAMPAHA,BRAND NEW,2025.0,1,,GB2
MOTOR CYCLE,NWOW,ARS,CHINA,ELECTRIC,0.45,GAMPAHA,BRAND NEW,2025.0,8,,ARS
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,RATNAPURA,BRAND NEW,2025.0,5,,MT 15 VER 2.0
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,2025.0,2,,CITI
MOTOR CYCLE,HONDA,DIO STD,INDIA,PETROL,109.0,MULLATIVU,BRAND NEW,2025.0,2,,DIO STD
MOTOR CYCLE,LUYUAN,S90 PLUS,CHINA,ELECTRIC,1.5,POLONNARUWA,BRAND NEW,2025.0,1,,S90 PLUS
MOTOR CYCLE,LUYUAN,MYT,CHINA,ELECTRIC,0.8,GALLE,BRAND NEW,2025.0,2,,MYT
MOTOR CYCLE,TAENT,ID113872,CHINA,ELECTRIC,0.35,ANURADHAPURA,RECONDITIONED,2024.0,1,,ID113872
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,157.0,PUTTALAM,RECONDITIONED,2025.0,2,,PCX
MOTOR CYCLE,RISE,LEADER 125,SRI LANKA,PETROL,125.0,POLONNARUWA,BRAND NEW-L/MANUFACT,2025.0,1,,LEADER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KALUTARA,BRAND NEW,2025.0,1,,CT 100 ES
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,COLOMBO,BRAND NEW,2025.0,14,,RUIBIN
MOTOR CYCLE,YADEA,M6,CHINA,ELECTRIC,1.2,KILINOCHCHI,BRAND NEW,2025.0,1,,M6
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,2025.0,1,,TVS RAIDER 125
MOTOR CYCLE,HONDA,PCX 160,INDONESIA,PETROL,157.0,KANDY,BRAND NEW,2025.0,1,,PCX 160
MOTOR CYCLE,EMAX,EH-1,CHINA,ELECTRIC,1.5,COLOMBO,BRAND NEW,2025.0,1,EH-1,Unknown
MOTOR CYCLE,HONDA,PCX160,JAPAN,PETROL,157.0,KURUNEGALA,RECONDITIONED,2024.0,1,,PCX160
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,156.0,GALLE,RECONDITIONED,2025.0,2,,PCX
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,156.0,GALLE,RECONDITIONED,2025.0,1,,PCX 160
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,KALUTARA,BRAND NEW,2025.0,10,,MT 15 VER 2.0
MOTOR CYCLE,ROYAL ENFIELD,METEOR 350,INDIA,PETROL,350.0,VAVUNIYA,BRAND NEW,2025.0,1,,METEOR 350
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,HAMBANTOTA,BRAND NEW,2025.0,1,,TVS XL 100
MOTOR CYCLE,HERO,HUNK 160,INDIA,PETROL,163.14,KILINOCHCHI,BRAND NEW,2025.0,2,,HUNK 160
MOTOR CYCLE,HONDA,PCX 160,VIETNAM,PETROL,156.0,GAMPAHA,RECONDITIONED,2025.0,1,,PCX 160
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,GALLE,BRAND NEW,2024.0,1,,450X
MOTOR CYCLE,ROYAL ENFIELD,CLASSIC 350,INDIA,PETROL,349.0,KURUNEGALA,BRAND NEW,2025.0,1,,CLASSIC 350
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,157.0,VAVUNIYA,RECONDITIONED,2025.0,1,,PCX
MOTOR CYCLE,HONDA,PCX 160,VIETNAM,PETROL,157.0,COLOMBO,RECONDITIONED,2025.0,1,,PCX 160
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,156.0,MATALE,RECONDITIONED,2025.0,1,,PCX
MOTOR CYCLE,SUPER SOCO,CUX PRO,CHINA,ELECTRIC,2.1,COLOMBO,BRAND NEW,2024.0,1,,CUX PRO
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,GAMPAHA,BRAND NEW,2025.0,1,,CT 100 ES
MOTOR CYCLE,RANOMOTO,GN125H,CHINA,PETROL,124.0,NUWARA-ELIYA,BRAND NEW,2025.0,1,,GN125H
MOTOR CYCLE,NWOW,V11,CHINA,ELECTRIC,1.0,KALUTARA,BRAND NEW,2024.0,1,,V11
MOTOR CYCLE,NWOW,ARS,CHINA,ELECTRIC,0.45,GAMPAHA,BRAND NEW,2019.0,1,,ARS
MOTOR CYCLE,SENARO,CLICK 150,SRI LANKA,PETROL,150.0,MATARA,BRAND NEW-L/ASSEMBLE,2025.0,1,,CLICK 150
MOTOR CYCLE,BAJAJ,PULSAR NS 200,INDIA,PETROL,199.5,MONERAGALA,BRAND NEW,2020.0,1,,PULSAR NS 200
MOTOR CYCLE,LUYUAN,S90 PLUS,CHINA,ELECTRIC,1.5,COLOMBO,BRAND NEW,2025.0,1,,S90 PLUS
MOTOR LORRY (COMMERCIAL),ISUZU,FSR34SU-LCN,JAPAN,DIESEL,7790.0,PUTTALAM,BRAND NEW,2025.0,1,,FSR34SU-LCN
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,AMPARA,BRAND NEW-L/ASSEMBLE,2025.0,1,,TUSKER SUPER 1618
MOTOR LORRY (COMMERCIAL),JAC,HFC1045E4,CHINA,DIESEL,2746.0,COLOMBO,BRAND NEW,2025.0,1,,HFC1045E4
MOTOR LORRY (COMMERCIAL),J M C,JX1044TC2R,SRI LANKA,DIESEL,2771.0,COLOMBO,BRAND NEW-L/ASSEMBLE,2025.0,2,,JX1044TC2R
MOTOR LORRY (COMMERCIAL),ISUZU,NQR75U-LN5VAYN,JAPAN,DIESEL,5193.0,COLOMBO,BRAND NEW,2025.0,5,,NQR75U-LN5VAYN
MOTOR LORRY (COMMERCIAL),ISUZU,NPR75U-HLSVAYN,JAPAN,DIESEL,5193.0,GAMPAHA,BRAND NEW,2025.0,1,,NPR75U-HLSVAYN
MOTOR LORRY (COMMERCIAL),UD TRUCKS,BDG-LK37E,JAPAN,DIESEL,7680.0,COLOMBO,RECONDITIONED,2011.0,1,BDG-LK37E,Unknown
MOTOR LORRY (COMMERCIAL),ISUZU,TKG-FRR90T2,JAPAN,DIESEL,5190.0,HAMBANTOTA,RECONDITIONED,2017.0,1,TKG-FRR90T2,Unknown
MOTOR LORRY (COMMERCIAL),ISUZU,NQR75U -HL5 VAYN,JAPAN,DIESEL,5193.0,COLOMBO,BRAND NEW,2025.0,1,,NQR75U -HL5 VAYN
MOTOR LORRY (COMMERCIAL),ISUZU,NPR75U-HL5VAYN,JAPAN,DIESEL,5193.0,KURUNEGALA,BRAND NEW,2025.0,2,,NPR75U-HL5VAYN
MOTOR LORRY (COMMERCIAL),ISUZU,FTR34UU-PDN,JAPAN,DIESEL,7790.0,RATNAPURA,BRAND NEW,2025.0,1,,FTR34UU-PDN
MOTOR LORRY (COMMERCIAL),ISUZU,NPR75U-HL5VAYN,JAPAN,DIESEL,5193.0,ANURADHAPURA,BRAND NEW,2025.0,1,,NPR75U-HL5VAYN
MOTOR LORRY (COMMERCIAL),ISUZU,NPR7SU-HL5VAYN,JAPAN,DIESEL,5193.0,GAMPAHA,BRAND NEW,2025.0,1,,NPR7SU-HL5VAYN
MOTOR LORRY (COMMERCIAL),MAZDA,TKG-LKR85R TITAN,JAPAN,DIESEL,2990.0,GALLE,RECONDITIONED,2012.0,1,TKG-LKR85R,TITAN
MOTOR LORRY (COMMERCIAL),EICHER,PR01080F,INDIA,DIESEL,3298.0,GAMPAHA,BRAND NEW,2025.0,1,,PR01080F
MOTOR LORRY (COMMERCIAL),FOTON,BJ1044V9JB3-R1,CHINA,DIESEL,2490.0,BATTICALOA,BRAND NEW,2025.0,1,,BJ1044V9JB3-R1
MOTOR LORRY (COMMERCIAL),ISUZU,NMR85U-HH5AY,JAPAN,DIESEL,2999.0,PUTTALAM,BRAND NEW,2025.0,1,,NMR85U-HH5AY
MOTOR LORRY (COMMERCIAL),ISUZU,NQR75U-LN5 VAYN,JAPAN,DIESEL,5193.0,KANDY,BRAND NEW,2025.0,1,,NQR75U-LN5 VAYN
MOTOR LORRY (COMMERCIAL),ISUZU,NMR8SU-EH5AY,JAPAN,DIESEL,2999.0,MATARA,BRAND NEW,2025.0,2,,NMR8SU-EH5AY
MOTOR LORRY (COMMERCIAL),EICHER,1080E CBC TRUCK,INDIA,DIESEL,3298.0,COLOMBO,BRAND NEW,2025.0,5,,1080E CBC TRUCK
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,PARTNER,INDIA,DIESEL,2953.0,GAMPAHA,BRAND NEW,2025.0,2,,PARTNER
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,2023.0,1,,TUSKER SUPER 1618
MOTOR LORRY (COMMERCIAL),MITSUBISHI,FECXIGR4SDSC,JAPAN,DIESEL,2998.0,KALUTARA,BRAND NEW,2025.0,1,,FECXIGR4SDSC
MOTOR LORRY (COMMERCIAL),TATA,LPT2518,INDIA,DIESEL,5883.0,COLOMBO,BRAND NEW,2025.0,1,,LPT2518
MOTOR LORRY (COMMERCIAL),ISUZU,FTR34UU-PDN,JAPAN,DIESEL,7790.0,KANDY,BRAND NEW,2025.0,1,,FTR34UU-PDN
MOTOR LORRY (COMMERCIAL),ISUZU,NMR85U-HH5WY,JAPAN,DIESEL,2999.0,GAMPAHA,BRAND NEW,2025.0,3,,NMR85U-HH5WY
MOTOR LORRY (COMMERCIAL),ISUZU,NMR85U-HH5AY,JAPAN,DIESEL,2999.0,RATNAPURA,BRAND NEW,2025.0,1,,NMR85U-HH5AY
MOTOR LORRY (COMMERCIAL),J M C,JX1044TC2R,SRI LANKA,DIESEL,2771.0,MATARA,BRAND NEW-L/ASSEMBLE,2025.0,1,,JX1044TC2R
MOTOR LORRY (COMMERCIAL),J M C,JX1044TG2R,CHINA,DIESEL,2771.0,KALUTARA,BRAND NEW,2025.0,1,,JX1044TG2R
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,MATARA,BRAND NEW-L/ASSEMBLE,2025.0,1,,TUSKER SUPER 1618
MOTOR LORRY (COMMERCIAL),ISUZU,2RG-NPR88YN ELF,JAPAN,DIESEL,2990.0,KURUNEGALA,RECONDITIONED,2018.0,1,2RG-NPR88YN,ELF
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,2025.0,1,,TUSKER SUPER 1618
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SPER 1618,SRI LANKA,DIESEL,5759.0,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,2025.0,1,,TUSKER SPER 1618
MOTOR LORRY (COMMERCIAL),JAC,HFC1045E4,CHINA,DIESEL,2746.0,KALUTARA,BRAND NEW,2025.0,1,,HFC1045E4
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,2025.0,1,,TUSKER SUPER 1618
MOTOR LORRY (COMMERCIAL),ISUZU,TRG-NPR85AN ELF,JAPAN,DIESEL,2990.0,MONERAGALA,RECONDITIONED,2019.0,1,TRG-NPR85AN,ELF
MOTOR LORRY (COMMERCIAL),MITSUBISHI,FEB51ER4SDSC,JAPAN,DIESEL,2998.0,BADULLA,BRAND NEW,2025.0,1,,FEB51ER4SDSC
MOTOR LORRY (COMMERCIAL),EICHER,PRO 1080F,INDIA,DIESEL,3298.0,COLOMBO,BRAND NEW,2025.0,1,,PRO 1080F
MOTOR LORRY (COMMERCIAL),ISUZU,NMR85U-HH5AY,JAPAN,DIESEL,2999.0,COLOMBO,BRAND NEW,2025.0,1,,NMR85U-HH5AY
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPPER 1618,SRI LANKA,DIESEL,5759.0,AMPARA,BRAND NEW-L/ASSEMBLE,2025.0,1,,TUSKER SUPPER 1618
MOTOR LORRY (COMMERCIAL),JAC,HFC1091P7,CHINA,DIESEL,3760.0,GAMPAHA,BRAND NEW,2025.0,1,,HFC1091P7
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,JAFFNA,BRAND NEW-L/ASSEMBLE,2025.0,1,,TUSKER SUPER 1618
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,PARTNER,INDIA,DIESEL,2953.0,COLOMBO,BRAND NEW,2025.0,2,,PARTNER
MOTOR LORRY (COMMERCIAL),ISUZU,TPG-NPR85AN ELF,JAPAN,DIESEL,2990.0,PUTTALAM,RECONDITIONED,2017.0,1,TPG-NPR85AN,ELF
MOTOR LORRY (COMMERCIAL),ISUZU,TRG-NKR85A ELF,JAPAN,DIESEL,2990.0,COLOMBO,RECONDITIONED,2017.0,1,TRG-NKR85A,ELF
MOTOR LORRY (COMMERCIAL),MITSUBISHI,FECXIHR4SDSC,JAPAN,DIESEL,2998.0,GAMPAHA,BRAND NEW,2025.0,1,,FECXIHR4SDSC
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,2025.0,2,,TUSKER SUPER 1618
MOTOR LORRY (COMMERCIAL),ISUZU,PDG-CYZ52Q8,JAPAN,DIESEL,15680.0,COLOMBO,RECONDITIONED,2010.0,1,PDG-CYZ52Q8,Unknown
MOTOR LORRY (COMMERCIAL),TATA,LPT  2518,INDIA,DIESEL,5883.0,COLOMBO,BRAND NEW,2025.0,1,,LPT  2518
MOTOR LORRY (COMMERCIAL),ISUZU,NQR750-KNSVAYN,JAPAN,DIESEL,5193.0,POLONNARUWA,BRAND NEW,2025.0,1,,NQR750-KNSVAYN
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,2025.0,1,,TUSKER SUPER 1618
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,PARTNER,INDIA,DIESEL,2953.0,VAVUNIYA,BRAND NEW,2025.0,3,,PARTNER
MOTOR LORRY (COMMERCIAL),ISUZU,TPG-NKS85AN ELF,JAPAN,DIESEL,2990.0,COLOMBO,RECONDITIONED,2016.0,1,TPG-NKS85AN,ELF
MOTOR LORRY (COMMERCIAL),ISUZU,TPG-NMR85N ELF,JAPAN,DIESEL,2990.0,GALLE,RECONDITIONED,2019.0,1,TPG-NMR85N,ELF
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET  1212,SRI LANKA,DIESEL,3839.0,MATARA,BRAND NEW-L/ASSEMBLE,2025.0,1,,E COMET  1212
MOTOR LORRY (COMMERCIAL),ISUZU,TKG NPR85YN-ELF,JAPAN,DIESEL,2990.0,MATARA,RECONDITIONED,2016.0,1,,TKG NPR85YN-ELF
MOTOR LORRY (COMMERCIAL),MITSUBISHI,FEA51ER4SDSC,JAPAN,DIESEL,2998.0,COLOMBO,BRAND NEW,2025.0,1,,FEA51ER4SDSC
MOTOR LORRY (COMMERCIAL),FUSO,FJY4WLIRDSB,INDIA,DIESEL,6372.0,PUTTALAM,BRAND NEW,2025.0,2,,FJY4WLIRDSB
MOTOR LORRY (COMMERCIAL),ISUZU,FTR34UU-PDN,JAPAN,DIESEL,7790.0,MATALE,BRAND NEW,2025.0,1,,FTR34UU-PDN
MOTOR LORRY (COMMERCIAL),ISUZU,NMR85U-EH5AY,JAPAN,DIESEL,2999.0,COLOMBO,BRAND NEW,2025.0,2,,NMR85U-EH5AY
